# times = 0 2.5 5 7.5 10 12.5 15 17.5 20 22.5 25 27.5 30 32.5 35 37.5 40 42.5 45 47.5 50 52.5 55 57.5 60 62.5 65 67.5 70 72.5 75 77.5 80 82.5 85 87.5 90 92.5 95 97.5 100
# radius_um, T[K] per time (us); Gaussian beam 10um FWHM + radial diffusion
5.88629,300,754.019,1153.29,1499.71,1802.96,2071.63,2312.37,2530.22,2729.04,2911.83,3080.93,3238.22,3385.23,3523.2,3653.18,3776.04,3892.5,4003.21,4108.69,4209.42,4305.81,4398.2,4486.93,4572.27,4654.46,4733.74,4810.3,4884.31,4955.95,5025.36,5092.68,5158.02,5221.51,5283.23,5343.3,5401.78,5458.78,5514.35,5568.57,5621.5,5673.2
6.15385,300,722.783,1102.84,1436.45,1730.58,1992.45,2227.92,2441.58,2636.99,2816.93,2983.63,3138.88,3284.12,3420.55,3549.16,3670.81,3786.2,3895.93,4000.53,4100.47,4196.13,4287.86,4375.98,4460.75,4542.42,4621.21,4697.32,4770.92,4842.16,4911.2,4978.17,5043.19,5106.37,5167.81,5227.6,5285.82,5342.57,5397.91,5451.91,5504.63,5556.13
6.4214,300,692.485,1053.48,1374.2,1659.11,1914.06,2144.15,2353.52,2545.41,2722.44,2886.68,3039.81,3183.22,3318.06,3445.27,3565.66,3679.93,3788.66,3892.36,3991.46,4086.37,4177.41,4264.9,4349.09,4430.22,4508.51,4584.14,4657.3,4728.14,4796.8,4863.41,4928.09,4990.95,5052.09,5111.59,5169.55,5226.04,5281.14,5334.9,5387.4,5438.7
6.68896,300,663.242,1005.38,1313.21,1588.81,1836.73,2061.35,2266.33,2454.64,2628.67,2790.38,2941.34,3082.87,3216.06,3341.82,3460.93,3574.05,3681.74,3784.5,3882.75,3976.88,4067.21,4154.03,4237.62,4318.19,4395.96,4471.11,4543.82,4614.23,4682.5,4748.73,4813.06,4875.59,4936.41,4995.62,5053.3,5109.53,5164.37,5217.9,5270.17,5321.25
6.95652,300,635.152,958.716,1253.68,1519.91,1760.73,1979.8,2180.31,2364.95,2535.92,2695.03,2843.77,2983.37,3114.87,3239.14,3356.92,3468.85,3575.47,3677.26,3774.64,3867.96,3957.55,4043.7,4126.66,4206.65,4283.88,4358.53,4430.77,4500.75,4568.6,4634.46,4698.42,4760.61,4821.11,4880.01,4937.4,4993.35,5047.93,5101.21,5153.25,5204.1
7.22408,300,608.294,913.632,1195.8,1452.63,1686.29,1899.72,2095.69,2276.6,2444.45,2600.91,2747.37,2885,3014.76,3137.5,3253.91,3364.62,3470.14,3570.94,3667.41,3759.9,3848.74,3934.19,4016.5,4095.89,4172.56,4246.7,4318.46,4387.98,4455.41,4520.87,4584.46,4646.29,4706.46,4765.05,4822.14,4877.8,4932.12,4985.14,5036.93,5087.55
7.49164,300,582.729,870.247,1139.72,1387.15,1613.6,1821.34,2012.71,2189.83,2354.5,2508.25,2652.39,2787.99,2915.98,3037.14,3152.16,3261.61,3366.01,3465.78,3561.32,3652.96,3741.01,3825.74,3907.39,3986.17,4062.27,4135.87,4207.13,4276.19,4343.19,4408.23,4471.44,4532.9,4592.73,4650.99,4707.77,4763.14,4817.18,4869.93,4921.47,4971.85
7.7592,300,558.502,828.656,1085.58,1323.63,1542.85,1744.85,1931.57,2104.84,2266.27,2417.27,2559.03,2692.57,2818.74,2938.3,3051.89,3160.06,3263.3,3362.02,3456.6,3547.37,3634.62,3718.61,3799.58,3877.72,3953.24,4026.29,4097.04,4165.62,4232.16,4296.78,4359.59,4420.68,4480.15,4538.08,4594.54,4649.61,4703.36,4755.84,4807.12,4857.25
8.02676,300,535.642,788.934,1033.48,1262.2,1474.18,1670.41,1852.43,2021.8,2179.96,2328.16,2467.51,2598.93,2723.26,2841.18,2953.31,3060.16,3162.21,3259.86,3353.46,3443.34,3529.77,3613,3693.26,3770.76,3845.67,3918.16,3988.38,4056.47,4122.55,4186.74,4249.14,4309.84,4368.94,4426.52,4482.66,4537.42,4590.87,4643.07,4694.08,4743.95
8.29431,300,514.161,751.134,983.517,1202.98,1407.71,1598.15,1775.44,1940.87,2095.71,2241.08,2377.97,2507.26,2629.7,2745.94,2856.58,2962.09,3062.93,3159.48,3252.08,3341.04,3426.63,3509.08,3588.63,3665.46,3739.75,3811.66,3881.34,3948.93,4014.53,4078.27,4140.25,4200.56,4259.29,4316.51,4372.31,4426.75,4479.9,4531.81,4582.55,4632.16
